test,item,lisc,pron,island,region,model,surprisal
gender_coord,12,male,male,obj,pronoun,GRNN,5.74132347106934
gender_coord,12,male,male,obj,pronoun,GRNN,5.74132347106934
gender_cnp,12,male,male,obj,pronoun,GRNN,5.74132299423218
gender_cnp,12,male,male,obj,pronoun,GRNN,5.74132299423218
gender_coord,12,male,fem,island,pronoun,GRNN,8.78409290313721
gender_coord,12,male,male,island,pronoun,GRNN,7.05563402175903
gender_cnp,12,male,fem,island,pronoun,GRNN,6.63699007034302
gender_cnp,12,male,male,island,pronoun,GRNN,5.92977523803711
gender_subj,30,male,fem,island,pronoun,GRNN,8.11250591278076
gender_subj,30,male,male,island,pronoun,GRNN,6.53303670883179
gender_sent-subj,30,male,fem,island,pronoun,GRNN,9.50348854064941
gender_sent-subj,30,male,male,island,pronoun,GRNN,8.14890098571777
gender_sent-subj,30,male,fem,obj,pronoun,GRNN,8.92573642730713
gender_sent-subj,30,male,male,obj,pronoun,GRNN,7.94847345352173
gender_subj,30,male,fem,obj,pronoun,GRNN,7.25850009918213
gender_subj,30,male,male,obj,pronoun,GRNN,6.19371843338013
gender_wh,30,male,fem,obj,pronoun,GRNN,6.18348932266235
gender_wh,30,male,male,obj,pronoun,GRNN,6.02820539474487
gender_coord,30,male,fem,obj,pronoun,GRNN,5.35241222381592
gender_coord,30,male,fem,obj,pronoun,GRNN,5.35241222381592
gender_cnp,30,male,fem,obj,pronoun,GRNN,5.35241222381592
gender_cnp,30,male,fem,obj,pronoun,GRNN,5.35241222381592
gender_coord,30,male,male,obj,pronoun,GRNN,5.88181734085083
gender_coord,30,male,male,obj,pronoun,GRNN,5.88181734085083
gender_cnp,30,male,male,obj,pronoun,GRNN,5.88181734085083
gender_cnp,30,male,male,obj,pronoun,GRNN,5.88181734085083
gender_coord,30,male,fem,island,pronoun,GRNN,8.23898410797119
gender_coord,30,male,male,island,pronoun,GRNN,6.99879026412964
gender_cnp,30,male,fem,island,pronoun,GRNN,6.65650796890259
gender_cnp,30,male,male,island,pronoun,GRNN,6.43239164352417
gender_wh,30,male,fem,island,pronoun,GRNN,6.71078252792358
gender_wh,30,male,male,island,pronoun,GRNN,6.07023096084595
gender_adjunct,30,male,fem,obj,pronoun,GRNN,5.88511514663696
gender_adjunct,30,male,male,obj,pronoun,GRNN,5.60238647460938
gender_adjunct,30,male,fem,island,pronoun,GRNN,5.26141262054443
gender_adjunct,30,male,male,island,pronoun,GRNN,5.33411312103271
gender_adjunct,12,fem,fem,obj,pronoun,GRNN,4.2849006652832
gender_adjunct,12,fem,male,obj,pronoun,GRNN,4.76569557189941
gender_sent-subj,12,fem,fem,island,pronoun,GRNN,4.10934352874756
gender_sent-subj,12,fem,male,island,pronoun,GRNN,6.78130578994751
gender_subj,12,fem,fem,island,pronoun,GRNN,4.77094316482544
gender_subj,12,fem,male,island,pronoun,GRNN,5.85493040084839
gender_subj,12,fem,fem,obj,pronoun,GRNN,5.02274608612061
gender_subj,12,fem,male,obj,pronoun,GRNN,6.62685012817383
gender_sent-subj,12,fem,fem,obj,pronoun,GRNN,3.96362209320068
gender_sent-subj,12,fem,male,obj,pronoun,GRNN,6.60087442398071
gender_adjunct,12,fem,fem,island,pronoun,GRNN,4.02758598327637
gender_adjunct,12,fem,male,island,pronoun,GRNN,5.29356575012207
gender_wh,12,fem,fem,obj,pronoun,GRNN,4.65837001800537
gender_wh,12,fem,male,obj,pronoun,GRNN,5.79240036010742
gender_wh,12,fem,fem,island,pronoun,GRNN,4.49689388275146
gender_wh,12,fem,male,island,pronoun,GRNN,5.54064321517944
gender_cnp,12,fem,fem,obj,pronoun,GRNN,5.02135324478149
gender_cnp,12,fem,fem,obj,pronoun,GRNN,5.02135324478149
gender_coord,12,fem,fem,obj,pronoun,GRNN,5.02135324478149
gender_coord,12,fem,fem,obj,pronoun,GRNN,5.02135324478149
gender_cnp,12,fem,male,obj,pronoun,GRNN,6.89047431945801
gender_cnp,12,fem,male,obj,pronoun,GRNN,6.89047431945801
gender_coord,12,fem,male,obj,pronoun,GRNN,6.89047336578369
gender_coord,12,fem,male,obj,pronoun,GRNN,6.89047336578369
gender_coord,12,fem,fem,island,pronoun,GRNN,6.57427549362183
gender_coord,12,fem,male,island,pronoun,GRNN,8.25459384918213
gender_cnp,12,fem,fem,island,pronoun,GRNN,4.32312345504761
gender_cnp,12,fem,male,island,pronoun,GRNN,7.19447422027588
gender_subj,30,fem,fem,island,pronoun,GRNN,5.43650722503662
gender_subj,30,fem,male,island,pronoun,GRNN,7.24319505691528
gender_sent-subj,30,fem,fem,island,pronoun,GRNN,6.82483291625977
gender_sent-subj,30,fem,male,island,pronoun,GRNN,8.90994167327881
gender_sent-subj,30,fem,fem,obj,pronoun,GRNN,6.22085571289062
gender_sent-subj,30,fem,male,obj,pronoun,GRNN,8.6310920715332
gender_subj,30,fem,fem,obj,pronoun,GRNN,4.74265670776367
gender_subj,30,fem,male,obj,pronoun,GRNN,6.898512840271
gender_wh,30,fem,fem,obj,pronoun,GRNN,3.93908071517944
gender_wh,30,fem,male,obj,pronoun,GRNN,6.53996467590332
gender_cnp,30,fem,fem,obj,pronoun,GRNN,3.52485466003418
gender_cnp,30,fem,fem,obj,pronoun,GRNN,3.52485466003418
gender_coord,30,fem,fem,obj,pronoun,GRNN,3.52485418319702
gender_coord,30,fem,fem,obj,pronoun,GRNN,3.52485418319702
gender_cnp,30,fem,male,obj,pronoun,GRNN,6.23071670532227
gender_cnp,30,fem,male,obj,pronoun,GRNN,6.23071670532227
gender_coord,30,fem,male,obj,pronoun,GRNN,6.23071670532227
gender_coord,30,fem,male,obj,pronoun,GRNN,6.23071670532227
gender_coord,30,fem,fem,island,pronoun,GRNN,6.08849048614502
gender_coord,30,fem,male,island,pronoun,GRNN,7.85308074951172
gender_cnp,30,fem,fem,island,pronoun,GRNN,4.01849603652954
gender_cnp,30,fem,male,island,pronoun,GRNN,7.34098815917969
gender_wh,30,fem,fem,island,pronoun,GRNN,4.69662714004517
gender_wh,30,fem,male,island,pronoun,GRNN,6.42410755157471
gender_adjunct,30,fem,fem,obj,pronoun,GRNN,3.94654703140259
gender_adjunct,30,fem,male,obj,pronoun,GRNN,6.07661962509155
gender_adjunct,30,fem,fem,island,pronoun,GRNN,3.65699434280396
gender_adjunct,30,fem,male,island,pronoun,GRNN,5.7820520401001
gender_adjunct,6,fem,fem,obj,pronoun,GPT3,1.7950525
gender_adjunct,6,fem,male,obj,pronoun,GPT3,4.3627324
gender_sent-subj,6,fem,fem,island,pronoun,GPT3,2.489717
gender_sent-subj,6,fem,male,island,pronoun,GPT3,5.8584647
gender_subj,6,fem,fem,island,pronoun,GPT3,4.197194
gender_subj,6,fem,male,island,pronoun,GPT3,6.5299654
gender_sent-subj,6,fem,fem,obj,pronoun,GPT3,1.1875149
gender_sent-subj,6,fem,male,obj,pronoun,GPT3,5.822356
gender_subj,6,fem,fem,obj,pronoun,GPT3,1.2157878
gender_subj,6,fem,male,obj,pronoun,GPT3,6.6275396
gender_wh,6,fem,fem,obj,pronoun,GPT3,2.7848434
gender_wh,6,fem,male,obj,pronoun,GPT3,4.0747476
gender_wh,6,fem,fem,island,pronoun,GPT3,2.771796
gender_wh,6,fem,male,island,pronoun,GPT3,4.27687
gender_cnp,6,fem,fem,obj,pronoun,GPT3,5.2495203
gender_cnp,6,fem,fem,obj,pronoun,GPT3,5.2498765
gender_coord,6,fem,fem,obj,pronoun,GPT3,5.2495203
gender_coord,6,fem,fem,obj,pronoun,GPT3,5.2498765
gender_coord,6,fem,male,obj,pronoun,GPT3,6.2186165
gender_coord,6,fem,male,obj,pronoun,GPT3,6.2223554
gender_cnp,6,fem,male,obj,pronoun,GPT3,6.2186165
gender_cnp,6,fem,male,obj,pronoun,GPT3,6.2223554
gender_cnp,6,fem,fem,island,pronoun,GPT3,4.4570317
gender_cnp,6,fem,male,island,pronoun,GPT3,4.9651914
gender_coord,6,fem,fem,island,pronoun,GPT3,3.1488724
gender_coord,6,fem,male,island,pronoun,GPT3,4.0465274
gender_adjunct,6,fem,fem,island,pronoun,GPT3,4.3937774
gender_adjunct,6,fem,male,island,pronoun,GPT3,4.9930153
gender_cnp,23,male,fem,obj,pronoun,GPT3,3.3976822
gender_cnp,23,male,fem,obj,pronoun,GPT3,3.3976822
gender_coord,23,male,fem,obj,pronoun,GPT3,3.3976822
gender_coord,23,male,fem,obj,pronoun,GPT3,3.3976822
gender_cnp,23,male,male,obj,pronoun,GPT3,4.720711
gender_cnp,23,male,male,obj,pronoun,GPT3,4.7691193
gender_coord,23,male,male,obj,pronoun,GPT3,4.720711
gender_coord,23,male,male,obj,pronoun,GPT3,4.7691193
gender_cnp,23,male,fem,island,pronoun,GPT3,4.0667334
gender_cnp,23,male,male,island,pronoun,GPT3,3.5216706
gender_coord,23,male,fem,island,pronoun,GPT3,0
gender_coord,23,male,male,island,pronoun,GPT3,0
gender_sent-subj,23,male,fem,island,pronoun,GPT3,5.5771146
gender_sent-subj,23,male,male,island,pronoun,GPT3,2.5989776
gender_subj,23,male,fem,island,pronoun,GPT3,5.8809557
gender_subj,23,male,male,island,pronoun,GPT3,3.158022
gender_sent-subj,23,male,fem,obj,pronoun,GPT3,4.857768
gender_sent-subj,23,male,male,obj,pronoun,GPT3,2.0519097
gender_subj,23,male,fem,obj,pronoun,GPT3,5.887842
gender_subj,23,male,male,obj,pronoun,GPT3,4.931216
gender_wh,23,male,fem,obj,pronoun,GPT3,4.625065
gender_wh,23,male,male,obj,pronoun,GPT3,4.5196366
gender_wh,23,male,fem,island,pronoun,GPT3,4.713305
gender_wh,23,male,male,island,pronoun,GPT3,5.257727
gender_adjunct,23,male,fem,obj,pronoun,GPT3,3.8704965
gender_adjunct,23,male,male,obj,pronoun,GPT3,2.544756
gender_adjunct,23,male,fem,island,pronoun,GPT3,4.2513413
gender_adjunct,23,male,male,island,pronoun,GPT3,3.283522
gender_sent-subj,4,male,fem,island,pronoun,GPT3,7.22726
gender_sent-subj,4,male,male,island,pronoun,GPT3,5.447323
gender_subj,4,male,fem,island,pronoun,GPT3,6.8099217
gender_subj,4,male,male,island,pronoun,GPT3,3.8394024
gender_coord,4,male,fem,obj,pronoun,GPT3,4.4878736
gender_coord,4,male,fem,obj,pronoun,GPT3,4.4713497
gender_cnp,4,male,fem,obj,pronoun,GPT3,4.4878736
gender_cnp,4,male,fem,obj,pronoun,GPT3,4.4713497
gender_cnp,4,male,male,obj,pronoun,GPT3,4.2369013
gender_cnp,4,male,male,obj,pronoun,GPT3,4.2418942
gender_coord,4,male,male,obj,pronoun,GPT3,4.2369013
gender_coord,4,male,male,obj,pronoun,GPT3,4.2418942
gender_cnp,4,male,fem,island,pronoun,GPT3,4.4754333
gender_cnp,4,male,male,island,pronoun,GPT3,3.9378452
gender_coord,4,male,fem,island,pronoun,GPT3,8.994261
gender_coord,4,male,male,island,pronoun,GPT3,6.1355085
gender_sent-subj,4,male,fem,obj,pronoun,GPT3,6.3673596
gender_sent-subj,4,male,male,obj,pronoun,GPT3,5.680439
gender_subj,4,male,fem,obj,pronoun,GPT3,4.872572
gender_subj,4,male,male,obj,pronoun,GPT3,3.4210775
gender_adjunct,4,male,fem,obj,pronoun,GPT3,3.7445657
gender_adjunct,4,male,male,obj,pronoun,GPT3,4.3635345
gender_wh,4,male,fem,obj,pronoun,GPT3,2.8062534
gender_wh,4,male,male,obj,pronoun,GPT3,5.519327
gender_wh,4,male,fem,island,pronoun,GPT3,3.2492368
gender_wh,4,male,male,island,pronoun,GPT3,5.52296
gender_adjunct,4,male,fem,island,pronoun,GPT3,7.5065804
gender_adjunct,4,male,male,island,pronoun,GPT3,3.843755
gender_coord,23,fem,fem,obj,pronoun,GPT3,2.8718493
gender_coord,23,fem,fem,obj,pronoun,GPT3,2.8470974
gender_cnp,23,fem,fem,obj,pronoun,GPT3,2.8718493
gender_cnp,23,fem,fem,obj,pronoun,GPT3,2.8470974
gender_coord,23,fem,male,obj,pronoun,GPT3,4.947562
gender_coord,23,fem,male,obj,pronoun,GPT3,4.929685
gender_cnp,23,fem,male,obj,pronoun,GPT3,4.947562
gender_cnp,23,fem,male,obj,pronoun,GPT3,4.929685
gender_cnp,23,fem,fem,island,pronoun,GPT3,3.0928986
gender_cnp,23,fem,male,island,pronoun,GPT3,3.8612447
gender_coord,23,fem,fem,island,pronoun,GPT3,0
gender_coord,23,fem,male,island,pronoun,GPT3,0
gender_sent-subj,23,fem,fem,island,pronoun,GPT3,2.4680262
gender_sent-subj,23,fem,male,island,pronoun,GPT3,5.217767
gender_subj,23,fem,fem,island,pronoun,GPT3,2.9094484
gender_subj,23,fem,male,island,pronoun,GPT3,6.064931
gender_sent-subj,23,fem,fem,obj,pronoun,GPT3,1.8402371
gender_sent-subj,23,fem,male,obj,pronoun,GPT3,5.396073
gender_subj,23,fem,fem,obj,pronoun,GPT3,1.8289232
gender_subj,23,fem,male,obj,pronoun,GPT3,8.558776
gender_wh,23,fem,fem,obj,pronoun,GPT3,2.9401324
gender_wh,23,fem,male,obj,pronoun,GPT3,5.95269
gender_wh,23,fem,fem,island,pronoun,GPT3,3.2121
gender_wh,23,fem,male,island,pronoun,GPT3,6.7402234
gender_adjunct,23,fem,fem,obj,pronoun,GPT3,1.6705704
gender_adjunct,23,fem,male,obj,pronoun,GPT3,7.139507
gender_adjunct,23,fem,fem,island,pronoun,GPT3,1.894464
gender_adjunct,23,fem,male,island,pronoun,GPT3,5.8788614
gender_adjunct,6,male,fem,obj,pronoun,GPT3,3.69421
gender_adjunct,6,male,male,obj,pronoun,GPT3,2.0266273
gender_sent-subj,6,male,fem,island,pronoun,GPT3,4.248996
gender_sent-subj,6,male,male,island,pronoun,GPT3,4.7159686
gender_subj,6,male,fem,island,pronoun,GPT3,7.044289
gender_subj,6,male,male,island,pronoun,GPT3,4.6521196
gender_sent-subj,6,male,fem,obj,pronoun,GPT3,4.200042
gender_sent-subj,6,male,male,obj,pronoun,GPT3,3.1867752
gender_subj,6,male,fem,obj,pronoun,GPT3,4.0285783
gender_subj,6,male,male,obj,pronoun,GPT3,4.298965
gender_wh,6,male,fem,obj,pronoun,GPT3,5.0036516
gender_wh,6,male,male,obj,pronoun,GPT3,3.9276853
gender_wh,6,male,fem,island,pronoun,GPT3,5.39549
gender_wh,6,male,male,island,pronoun,GPT3,2.4353583
gender_cnp,6,male,fem,obj,pronoun,GPT3,5.961735
gender_cnp,6,male,fem,obj,pronoun,GPT3,5.952039
gender_coord,6,male,fem,obj,pronoun,GPT3,5.961735
gender_coord,6,male,fem,obj,pronoun,GPT3,5.952039
gender_cnp,6,male,male,obj,pronoun,GPT3,6.2677445
gender_cnp,6,male,male,obj,pronoun,GPT3,6.2587214
gender_coord,6,male,male,obj,pronoun,GPT3,6.2677445
gender_coord,6,male,male,obj,pronoun,GPT3,6.2587214
gender_cnp,6,male,fem,island,pronoun,GPT3,5.6255484
gender_cnp,6,male,male,island,pronoun,GPT3,4.628147
gender_coord,6,male,fem,island,pronoun,GPT3,3.0149188
gender_coord,6,male,male,island,pronoun,GPT3,4.0941424
gender_adjunct,6,male,fem,island,pronoun,GPT3,4.024503
gender_adjunct,6,male,male,island,pronoun,GPT3,4.929035
gender_sent-subj,4,fem,fem,island,pronoun,GPT3,5.219376
gender_sent-subj,4,fem,male,island,pronoun,GPT3,6.833176
gender_subj,4,fem,fem,island,pronoun,GPT3,4.0032415
gender_subj,4,fem,male,island,pronoun,GPT3,6.437157
gender_cnp,4,fem,fem,obj,pronoun,GPT3,1.9854077
gender_cnp,4,fem,fem,obj,pronoun,GPT3,1.9751688
gender_coord,4,fem,fem,obj,pronoun,GPT3,1.9854077
gender_coord,4,fem,fem,obj,pronoun,GPT3,1.9751688
gender_cnp,4,fem,male,obj,pronoun,GPT3,6.4544606
gender_cnp,4,fem,male,obj,pronoun,GPT3,6.414612
gender_coord,4,fem,male,obj,pronoun,GPT3,6.4544606
gender_coord,4,fem,male,obj,pronoun,GPT3,6.414612
gender_cnp,4,fem,fem,island,pronoun,GPT3,3.212524
gender_cnp,4,fem,male,island,pronoun,GPT3,5.1787434
gender_coord,4,fem,fem,island,pronoun,GPT3,5.8731713
gender_coord,4,fem,male,island,pronoun,GPT3,9.44595
gender_sent-subj,4,fem,fem,obj,pronoun,GPT3,5.0131154
gender_sent-subj,4,fem,male,obj,pronoun,GPT3,6.2744064
gender_subj,4,fem,fem,obj,pronoun,GPT3,3.8028808
gender_subj,4,fem,male,obj,pronoun,GPT3,4.443048
gender_adjunct,4,fem,fem,obj,pronoun,GPT3,3.8147106
gender_adjunct,4,fem,male,obj,pronoun,GPT3,6.927027
gender_wh,4,fem,fem,obj,pronoun,GPT3,2.7321515
gender_wh,4,fem,male,obj,pronoun,GPT3,6.460107
gender_wh,4,fem,fem,island,pronoun,GPT3,2.434069
gender_wh,4,fem,male,island,pronoun,GPT3,7.018068
gender_adjunct,4,fem,fem,island,pronoun,GPT3,1.1014506
gender_adjunct,4,fem,male,island,pronoun,GPT3,7.815837
gender_coord,10,male,fem,obj,pronoun,GPT3,4.298076
gender_coord,10,male,fem,obj,pronoun,GPT3,4.278273
gender_cnp,10,male,fem,obj,pronoun,GPT3,4.298076
gender_cnp,10,male,fem,obj,pronoun,GPT3,4.278273
gender_cnp,10,male,male,obj,pronoun,GPT3,4.7666526
gender_cnp,10,male,male,obj,pronoun,GPT3,4.796367
gender_coord,10,male,male,obj,pronoun,GPT3,4.7666526
gender_coord,10,male,male,obj,pronoun,GPT3,4.796367
gender_cnp,10,male,fem,island,pronoun,GPT3,4.346048
gender_cnp,10,male,male,island,pronoun,GPT3,0.9639064
gender_coord,10,male,fem,island,pronoun,GPT3,7.1534777
gender_coord,10,male,male,island,pronoun,GPT3,2.6253612
gender_wh,10,male,fem,obj,pronoun,GPT3,5.5553384
gender_wh,10,male,male,obj,pronoun,GPT3,5.5825834
gender_wh,10,male,fem,island,pronoun,GPT3,5.293261
gender_wh,10,male,male,island,pronoun,GPT3,4.6864233
gender_adjunct,10,male,fem,obj,pronoun,GPT3,2.3193638
gender_adjunct,10,male,male,obj,pronoun,GPT3,1.4817332
gender_adjunct,15,male,fem,obj,pronoun,GPT3,3.4001
gender_adjunct,15,male,male,obj,pronoun,GPT3,1.702125
gender_adjunct,10,male,fem,island,pronoun,GPT3,4.9584603
gender_adjunct,10,male,male,island,pronoun,GPT3,3.6755786
gender_adjunct,15,male,fem,island,pronoun,GPT3,4.519969
gender_adjunct,15,male,male,island,pronoun,GPT3,3.1291301
gender_wh,15,male,fem,obj,pronoun,GPT3,3.7693233
gender_wh,15,male,male,obj,pronoun,GPT3,3.625956
gender_wh,15,male,fem,island,pronoun,GPT3,4.1614747
gender_wh,15,male,male,island,pronoun,GPT3,4.4617352
gender_sent-subj,10,male,fem,island,pronoun,GPT3,4.1606693
gender_sent-subj,10,male,male,island,pronoun,GPT3,4.2995934
gender_subj,10,male,fem,island,pronoun,GPT3,4.833182
gender_subj,10,male,male,island,pronoun,GPT3,1.607804
gender_sent-subj,10,male,fem,obj,pronoun,GPT3,4.0704293
gender_sent-subj,10,male,male,obj,pronoun,GPT3,4.1867466
gender_cnp,15,male,fem,obj,pronoun,GPT3,3.7985163
gender_coord,15,male,fem,obj,pronoun,GPT3,3.8049376
gender_cnp,15,male,male,obj,pronoun,GPT3,4.219407
gender_coord,15,male,male,obj,pronoun,GPT3,4.1922927
gender_cnp,15,male,fem,island,pronoun,GPT3,4.4294233
gender_cnp,15,male,male,island,pronoun,GPT3,2.1518698
gender_coord,15,male,fem,island,pronoun,GPT3,7.657588
gender_coord,15,male,male,island,pronoun,GPT3,4.005031
gender_subj,10,male,fem,obj,pronoun,GPT3,4.325758
gender_subj,10,male,male,obj,pronoun,GPT3,1.427926
gender_sent-subj,15,male,fem,island,pronoun,GPT3,5.1293344
gender_sent-subj,15,male,male,island,pronoun,GPT3,3.0975137
gender_subj,15,male,fem,island,pronoun,GPT3,3.8770256
gender_subj,15,male,male,island,pronoun,GPT3,1.5094833
gender_sent-subj,15,male,fem,obj,pronoun,GPT3,4.270689
gender_sent-subj,15,male,male,obj,pronoun,GPT3,2.0989056
gender_subj,15,male,fem,obj,pronoun,GPT3,2.9098656
gender_subj,15,male,male,obj,pronoun,GPT3,1.2205174
gender_coord,2,fem,fem,obj,pronoun,GPT3,3.9668741
gender_coord,2,fem,fem,obj,pronoun,GPT3,3.973232
gender_cnp,2,fem,fem,obj,pronoun,GPT3,3.9668741
gender_cnp,2,fem,fem,obj,pronoun,GPT3,3.973232
gender_coord,2,fem,male,obj,pronoun,GPT3,6.5738754
gender_coord,2,fem,male,obj,pronoun,GPT3,6.5849886
gender_cnp,2,fem,male,obj,pronoun,GPT3,6.5738754
gender_cnp,2,fem,male,obj,pronoun,GPT3,6.5849886
gender_cnp,2,fem,fem,island,pronoun,GPT3,1.8117148
gender_cnp,2,fem,male,island,pronoun,GPT3,5.147117
gender_coord,2,fem,fem,island,pronoun,GPT3,3.4612262
gender_coord,2,fem,male,island,pronoun,GPT3,8.685426
gender_adjunct,2,fem,fem,obj,pronoun,GPT3,1.8933191
gender_adjunct,2,fem,male,obj,pronoun,GPT3,7.2178316
gender_wh,2,fem,fem,obj,pronoun,GPT3,1.9625261
gender_wh,2,fem,male,obj,pronoun,GPT3,6.5099735
gender_wh,2,fem,fem,island,pronoun,GPT3,1.7666044
gender_wh,2,fem,male,island,pronoun,GPT3,5.850841
gender_sent-subj,2,fem,fem,island,pronoun,GPT3,1.6977539
gender_sent-subj,2,fem,male,island,pronoun,GPT3,5.0027223
gender_subj,2,fem,fem,island,pronoun,GPT3,0.86169714
gender_subj,2,fem,male,island,pronoun,GPT3,7.1740637
gender_subj,2,fem,fem,obj,pronoun,GPT3,1.207127
gender_subj,2,fem,male,obj,pronoun,GPT3,6.880577
gender_sent-subj,2,fem,fem,obj,pronoun,GPT3,0.4309049
gender_sent-subj,2,fem,male,obj,pronoun,GPT3,5.464592
gender_adjunct,2,fem,fem,island,pronoun,GPT3,1.0334119
gender_adjunct,2,fem,male,island,pronoun,GPT3,7.2849326
gender_adjunct,3,male,fem,obj,pronoun,GPT3,2.9013577
gender_adjunct,3,male,male,obj,pronoun,GPT3,3.0130868
gender_adjunct,3,male,fem,island,pronoun,GPT3,3.7840128
gender_adjunct,3,male,male,island,pronoun,GPT3,5.3949404
gender_sent-subj,3,male,fem,island,pronoun,GPT3,6.564344
gender_sent-subj,3,male,male,island,pronoun,GPT3,5.4162426
gender_subj,3,male,fem,island,pronoun,GPT3,6.443136
gender_subj,3,male,male,island,pronoun,GPT3,3.6745844
gender_sent-subj,3,male,fem,obj,pronoun,GPT3,6.700595
gender_sent-subj,3,male,male,obj,pronoun,GPT3,4.0736766
gender_subj,3,male,fem,obj,pronoun,GPT3,6.080587
gender_subj,3,male,male,obj,pronoun,GPT3,1.6864915
gender_wh,3,male,fem,obj,pronoun,GPT3,2.9563582
gender_wh,3,male,male,obj,pronoun,GPT3,5.0938
gender_wh,3,male,fem,island,pronoun,GPT3,3.5732841
gender_wh,3,male,male,island,pronoun,GPT3,5.738453
gender_cnp,3,male,fem,obj,pronoun,GPT3,0
gender_cnp,3,male,fem,obj,pronoun,GPT3,0
gender_coord,3,male,fem,obj,pronoun,GPT3,0
gender_coord,3,male,fem,obj,pronoun,GPT3,0
gender_cnp,3,male,male,obj,pronoun,GPT3,0
gender_cnp,3,male,male,obj,pronoun,GPT3,0
gender_coord,3,male,male,obj,pronoun,GPT3,0
gender_coord,3,male,male,obj,pronoun,GPT3,0
gender_coord,3,male,fem,island,pronoun,GPT3,0
gender_coord,3,male,male,island,pronoun,GPT3,0
gender_cnp,3,male,fem,island,pronoun,GPT3,0
gender_cnp,3,male,male,island,pronoun,GPT3,0
gender_adjunct,3,fem,fem,obj,pronoun,GPT3,0
gender_adjunct,3,fem,male,obj,pronoun,GPT3,0
gender_adjunct,3,fem,fem,island,pronoun,GPT3,0
gender_adjunct,3,fem,male,island,pronoun,GPT3,0
gender_sent-subj,3,fem,fem,island,pronoun,GPT3,0
gender_sent-subj,3,fem,male,island,pronoun,GPT3,0
gender_subj,3,fem,fem,island,pronoun,GPT3,0
gender_subj,3,fem,male,island,pronoun,GPT3,0
gender_sent-subj,3,fem,fem,obj,pronoun,GPT3,0
gender_sent-subj,3,fem,male,obj,pronoun,GPT3,0
gender_subj,3,fem,fem,obj,pronoun,GPT3,0
gender_subj,3,fem,male,obj,pronoun,GPT3,0
gender_wh,3,fem,fem,obj,pronoun,GPT3,0
gender_wh,3,fem,male,obj,pronoun,GPT3,0
gender_wh,3,fem,fem,island,pronoun,GPT3,0
gender_wh,3,fem,male,island,pronoun,GPT3,0
gender_coord,3,fem,fem,obj,pronoun,GPT3,0
gender_coord,3,fem,fem,obj,pronoun,GPT3,0
gender_cnp,3,fem,fem,obj,pronoun,GPT3,0
gender_cnp,3,fem,fem,obj,pronoun,GPT3,0
gender_coord,3,fem,male,obj,pronoun,GPT3,0
gender_coord,3,fem,male,obj,pronoun,GPT3,0
